image,id,Color,Palette,DoF,Composition,Type,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/0c6c056c-photo-1509986898227-2dd23f4bca92.jpg,248,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Centered,Portrait,1,792,2022-01-15T23:25:42.042327Z,2022-01-15T23:25:42.042351Z,24.906
/data/upload/1/5236ebdc-photo-1509970466331-813cfedd6532.jpg,247,Colorful,"{""choices"": [""Blue"", ""Green""]}",Deep (more in focus),Undefined,Flora,1,424,2022-01-10T21:21:16.256738Z,2022-01-10T21:21:16.256761Z,75.628
/data/upload/1/599ea32a-photo-1509475426202-a5bf0fcfc2b2.jpg,246,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Diagonals and Triangles,Street,1,960,2022-01-16T17:12:03.402121Z,2022-01-16T17:12:03.402145Z,58.149
/data/upload/1/4747e7ac-photo-1508843536095-e46b130b4488.jpg,245,Colorful,"{""choices"": [""Black"", ""Green""]}",Shallow (less in focus),Undefined,Flora,1,394,2022-01-10T14:21:42.364950Z,2022-01-10T14:21:42.365002Z,26.03
/data/upload/1/3ce671f8-photo-1508802811010-240c5a8f2e66.jpg,244,Colorful,Gray,Shallow (less in focus),Filling the Frame,Flora,1,709,2022-01-15T17:15:41.415499Z,2022-01-15T17:15:41.415520Z,121.605
/data/upload/1/402a1b99-photo-1508761258777-28ef938844f2.jpg,243,Colorful,"{""choices"": [""Brown"", ""Yellow""]}",Shallow (less in focus),Filling the Frame,Flora,1,851,2022-01-16T12:19:52.087948Z,2022-01-16T12:19:52.087969Z,20.132
/data/upload/1/5695a586-photo-1508752146030-072329e453f5.jpg,242,Colorful,"{""choices"": [""Brown"", ""Red"", ""White""]}",Shallow (less in focus),Undefined,Street,1,818,2022-01-16T00:04:32.985164Z,2022-01-16T00:04:32.985228Z,36.927
/data/upload/1/706c262e-photo-1508558987414-f9a951573609.jpg,241,Colorful,Gray,Deep (more in focus),Undefined,Landscape,1,323,2022-01-03T10:27:18.051573Z,2022-01-03T10:27:18.051595Z,232.956
/data/upload/1/b0d2249d-photo-1508346289089-2143a9601802.jpg,240,Colorful,"{""choices"": [""Black"", ""Brown"", ""Gray"", ""Green""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Frame within Frame""]}",Landscape,1,863,2022-01-16T15:05:30.519588Z,2022-01-16T15:05:30.519609Z,93.643
/data/upload/1/b4d6b67e-photo-1508154627200-872d8030a171.jpg,239,Black and White,White,Deep (more in focus),Centered,Other,1,406,2022-01-10T14:39:50.067456Z,2022-01-10T14:39:50.067478Z,37.702
/data/upload/1/af6cd407-photo-1507859967730-5e493b3f2d31.jpg,238,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Deep (more in focus),Centered,Street,1,327,2022-01-03T10:34:16.374603Z,2022-01-03T10:34:16.374626Z,37.837
/data/upload/1/026149d3-photo-1507648116709-247a64440a58.jpg,237,Colorful,"{""choices"": [""Gray"", ""Orange""]}",Deep (more in focus),Centered,Other,1,914,2022-01-16T16:29:14.699564Z,2022-01-16T16:29:14.699587Z,38.246
/data/upload/1/fbcd3b69-photo-1507548216198-ce23dface74c.jpg,236,Colorful,Brown,Deep (more in focus),"{""choices"": [""Centered"", ""Leading Lines""]}",Street,1,463,2022-01-11T18:53:37.318923Z,2022-01-11T18:53:37.318989Z,53.294
/data/upload/1/b9a9d0d2-photo-1507385509350-945a4958a7e3.jpg,235,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Green"", ""White""]}",Deep (more in focus),Centered,Landscape,1,475,2022-01-12T13:47:14.246694Z,2022-01-12T13:47:14.246717Z,41.505
/data/upload/1/ac89a027-photo-1507125764733-d135d9a16657.jpg,234,Colorful,"{""choices"": [""Black"", ""Gray""]}",Deep (more in focus),Undefined,Street,1,513,2022-01-12T21:13:13.480419Z,2022-01-12T21:13:13.480443Z,44.629
/data/upload/1/4fcfc292-photo-1506945523002-0fe73f640169.jpg,233,Colorful,"{""choices"": [""Green"", ""Violet""]}",Shallow (less in focus),Centered,Portrait,1,571,2022-01-13T10:30:16.398127Z,2022-01-13T10:30:16.398150Z,416.747
/data/upload/1/ed7a175c-photo-1506779089794-9897957ff1cb.jpg,232,Colorful,Blue,Shallow (less in focus),Undefined,"{""choices"": [""Cityscape"", ""Landscape""]}",1,768,2022-01-15T18:40:10.180906Z,2022-01-15T18:40:10.180930Z,136.171
/data/upload/1/7d6120ab-photo-1506495916303-39a827e50b6b.jpg,231,Colorful,"{""choices"": [""Blue"", ""Green""]}",Shallow (less in focus),Undefined,Landscape,1,542,2022-01-13T09:21:32.537971Z,2022-01-13T09:21:32.537994Z,248.106
/data/upload/1/7b48bbcc-photo-1506044193101-2715a8a283ce.jpg,230,Colorful,Gray,Shallow (less in focus),Undefined,Landscape,1,777,2022-01-15T18:55:54.427403Z,2022-01-15T18:55:54.427427Z,227.461
/data/upload/1/4f926c41-photo-1505613016920-69564261c429.jpg,229,Colorful,Black,Shallow (less in focus),Frame within Frame,Other,1,700,2022-01-15T17:04:37.497334Z,2022-01-15T17:04:37.497360Z,62.41
/data/upload/1/9517e7b4-photo-1505498737259-48eca848ef0a.jpg,228,Colorful,"{""choices"": [""Brown"", ""Green""]}",Shallow (less in focus),Rule of Thirds,Street,1,634,2022-01-14T23:08:14.991517Z,2022-01-14T23:08:14.991541Z,116994.417
/data/upload/1/153eab19-photo-1505367839438-b7da5c65352d.jpg,227,Colorful,"{""choices"": [""Gray"", ""Green""]}",Deep (more in focus),"{""choices"": [""Centered"", ""Leading Lines""]}",Portrait,1,473,2022-01-12T13:45:00.688902Z,2022-01-12T13:45:00.688925Z,64.117
/data/upload/1/4d0a96fd-photo-1504780260666-7d434b3ea12d.jpg,226,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Patterns and Textures,Aerial,1,905,2022-01-16T16:16:34.886442Z,2022-01-16T16:16:34.886506Z,86.804
/data/upload/1/6ffdabbf-photo-1504352623442-630f55b3af08.jpg,225,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Gray""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Diagonals and Triangles""]}","{""choices"": [""Landscape"", ""Wildlife""]}",1,531,2022-01-13T09:08:41.638509Z,2022-01-13T09:08:41.638530Z,69.657
/data/upload/1/61cfd173-photo-1504303436931-5123eaf2f4e3.jpg,224,Colorful,Green,Shallow (less in focus),Centered,Portrait,1,692,2022-01-15T16:51:39.601233Z,2022-01-15T16:51:39.601254Z,29.282
/data/upload/1/b25a22e1-photo-1503989286992-699006388773.jpg,223,Colorful,Other,Deep (more in focus),Rule of Thirds,Other,1,852,2022-01-16T12:20:30.467625Z,2022-01-16T12:20:30.467650Z,37.579
/data/upload/1/83d42e96-photo-1503483074743-09160dc47ad6.jpg,222,Colorful,Green,Shallow (less in focus),Centered,Wildlife,1,477,2022-01-12T13:48:11.637786Z,2022-01-12T13:48:11.637850Z,17.862
/data/upload/1/7200faee-photo-1503079054035-8f0e799b9199.jpg,221,Colorful,Green,Shallow (less in focus),"{""choices"": [""Minimal"", ""Rule of Thirds""]}",Flora,1,439,2022-01-11T08:58:30.285594Z,2022-01-11T08:58:30.285618Z,34.868
/data/upload/1/0954d86b-photo-1503052130285-30c111ff6520.jpg,220,Colorful,"{""choices"": [""Green"", ""Violet""]}",Deep (more in focus),Rule of Thirds,Flora,1,643,2022-01-14T23:18:37.047368Z,2022-01-14T23:18:37.047432Z,274.748
/data/upload/1/1cad914c-photo-1503050578727-a077ca333f50.jpg,219,Colorful,Black,Shallow (less in focus),Undefined,"{""choices"": [""Event"", ""Night""]}",1,556,2022-01-13T09:51:57.831767Z,2022-01-13T09:51:57.831790Z,274.211
/data/upload/1/3bf6937a-photo-1503034588871-04375e3ed8e3.jpg,218,Colorful,White,Deep (more in focus),Rule of Thirds,Architectural,1,836,2022-01-16T12:05:53.042532Z,2022-01-16T12:05:53.042580Z,87.037
/data/upload/1/4cc8240e-photo-1502687167344-5815b3ba0f01.jpg,217,Colorful,"{""choices"": [""Green"", ""Red"", ""Violet""]}",Shallow (less in focus),Filling the Frame,Street,1,964,2022-01-16T17:14:04.459751Z,2022-01-16T17:14:04.459814Z,32.8
/data/upload/1/1a7d18be-photo-1502588328217-17260715ce63.jpg,216,Colorful,"{""choices"": [""Black"", ""Blue"", ""Gray""]}",Shallow (less in focus),Undefined,Landscape,1,770,2022-01-15T18:43:40.154254Z,2022-01-15T18:43:40.154279Z,188.753
/data/upload/1/e83ba216-photo-1502433291881-b191ec7433bf.jpg,215,Black and White,White,Deep (more in focus),"{""choices"": [""Leading Lines"", ""Rule of Thirds""]}",Landscape,1,894,2022-01-16T16:00:01.391492Z,2022-01-16T16:00:01.391541Z,86.186
/data/upload/1/89f069de-photo-1502290729352-ee194413f089.jpg,214,Colorful,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,713,2022-01-15T17:19:39.680730Z,2022-01-15T17:19:39.680754Z,22.509
/data/upload/1/effe308b-photo-1502097250391-24b1392e5826.jpg,213,Colorful,"{""choices"": [""Blue"", ""Brown""]}",Deep (more in focus),Rule of Thirds,Landscape,1,453,2022-01-11T18:00:34.039111Z,2022-01-11T18:00:34.039136Z,49.911
/data/upload/1/34cc4aae-photo-1501710251022-2b33c166e31d.jpg,212,Colorful,Green,Deep (more in focus),Diagonals and Triangles,Flora,3,202,2021-12-17T18:35:18.009135Z,2021-12-17T18:35:18.009185Z,56.615
/data/upload/1/00baeb72-photo-1501703269644-eb49bfcc7393.jpg,211,Colorful,"{""choices"": [""Gray"", ""Red"", ""Yellow""]}",Shallow (less in focus),Rule of Thirds,Flora,1,869,2022-01-16T15:13:59.217964Z,2022-01-16T15:13:59.217989Z,138.211
/data/upload/1/46d35678-photo-1501497788681-641da9bf5336.jpg,210,Colorful,"{""choices"": [""Human Skin"", ""Orange""]}",Shallow (less in focus),Filling the Frame,Portrait,1,399,2022-01-10T14:32:03.620873Z,2022-01-10T14:32:03.620896Z,26.242
/data/upload/1/846ee03e-photo-1501215113133-b0f9f3fe0bc2.jpg,209,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Shallow (less in focus),Rule of Thirds,Commercial,1,974,2022-01-16T17:20:58.595039Z,2022-01-16T17:20:58.595070Z,22.094
/data/upload/1/5a51ee23-photo-1500852852497-118bcf47addd.jpg,208,Colorful,Blue,Shallow (less in focus),Undefined,Landscape,1,322,2022-01-03T10:23:24.349969Z,2022-01-03T10:23:24.349993Z,24.089
/data/upload/1/6eef0284-photo-1500748273351-e9c0727a7952.jpg,207,Colorful,"{""choices"": [""Brown"", ""White""]}",Deep (more in focus),Undefined,Aerial,1,496,2022-01-12T20:00:06.903179Z,2022-01-12T20:00:06.903202Z,46.858
/data/upload/1/577dc0bd-photo-1500740309590-404899cc420f.jpg,206,Colorful,Brown,Shallow (less in focus),Centered,Wildlife,1,671,2022-01-15T13:53:05.596113Z,2022-01-15T13:53:05.596136Z,24.137
/data/upload/1/429a925b-photo-1500739371177-e6e997db016f.jpg,205,Colorful,"{""choices"": [""Gray"", ""Green""]}",Deep (more in focus),Diagonals and Triangles,Flora,1,682,2022-01-15T16:41:59.154434Z,2022-01-15T16:41:59.154455Z,55.478
/data/upload/1/c4be752d-photo-1500049638655-a515d76685e6.jpg,204,Colorful,"{""choices"": [""Black"", ""Gray""]}",Deep (more in focus),Rule of Thirds,Street,1,732,2022-01-15T17:47:29.949386Z,2022-01-15T17:47:29.949410Z,37.77
/data/upload/1/0e0bae22-photo-1499888676488-bb2480d23505.jpg,203,Black and White,Black,Shallow (less in focus),Centered,Portrait,1,581,2022-01-13T10:45:10.455085Z,2022-01-13T10:45:10.455110Z,22.608
/data/upload/1/f8171fa8-photo-1499862108517-53e3e86ff15a.jpg,202,Colorful,"{""choices"": [""Brown"", ""White"", ""Yellow""]}",Shallow (less in focus),Centered,Portrait,1,849,2022-01-16T12:18:35.088112Z,2022-01-16T12:18:35.088179Z,43.871
/data/upload/1/f30ec93b-photo-1499823337891-5c484de8c8d3.jpg,201,Colorful,"{""choices"": [""Blue"", ""Gray""]}",Deep (more in focus),Undefined,Cityscape,1,965,2022-01-16T17:14:46.469287Z,2022-01-16T17:14:46.469309Z,36.249
/data/upload/1/9d48605f-photo-1462986727731-e400faaeed03.jpg,118,Colorful,"{""choices"": [""Black"", ""Blue""]}",Deep (more in focus),Undefined,"{""choices"": [""Astro"", ""Landscape"", ""Night""]}",1,181,2021-12-11T17:35:44.986827Z,2021-12-11T17:36:03.251244Z,20721.582
/data/upload/1/b135b785-photo-1456934326443-850000eeb3d1.jpg,111,Colorful,Yellow,Shallow (less in focus),Undefined,Landscape,1,154,2021-12-11T14:34:37.926699Z,2021-12-11T14:42:50.768956Z,10329.079
/data/upload/1/3453bdd6-photo-1499789984084-b78d27d38160.jpg,200,Colorful,"{""choices"": [""Blue"", ""Green""]}",Deep (more in focus),Rule of Thirds,Landscape,1,155,2021-12-11T14:43:17.338657Z,2021-12-11T14:43:17.338719Z,20.865
/data/upload/1/88468c49-photo-1499551528092-c12648b62419.jpg,199,Colorful,Green,Deep (more in focus),Centered,"{""choices"": [""Architectural"", ""Landscape""]}",1,194,2021-12-11T18:05:19.015212Z,2021-12-11T18:05:19.015236Z,21.38
/data/upload/1/c8cdde1f-photo-1499546611646-6efe000900a0.jpg,198,Colorful,White,Shallow (less in focus),"{""choices"": [""Centered"", ""Leading Lines""]}",Landscape,1,120,2021-12-11T13:27:47.529875Z,2021-12-11T13:27:47.529899Z,2051.885
/data/upload/1/ac5cb0fa-photo-1499224101971-1f1ce78dff54.jpg,197,Colorful,Other,Shallow (less in focus),Centered,Food,1,132,2021-12-11T13:53:50.574329Z,2021-12-11T13:53:50.574368Z,23.734
/data/upload/1/38b02a3b-photo-1499190813914-69967bf963fb.jpg,196,Colorful,"{""choices"": [""Gray"", ""Green""]}",Shallow (less in focus),Rule of Thirds,Flora,1,193,2021-12-11T18:04:56.811376Z,2021-12-11T18:04:56.811400Z,37.128
/data/upload/1/1f0a2619-photo-1499075762053-edcdfd76fc9b.jpg,195,Colorful,Brown,Shallow (less in focus),Undefined,Flora,1,104,2021-12-11T11:55:05.284239Z,2021-12-11T11:55:05.284263Z,45.597
/data/upload/1/bfed2917-photo-1498906021472-6e01ceed56e2.jpg,194,Colorful,Blue,Deep (more in focus),Undefined,Architectural,1,122,2021-12-11T13:30:02.532443Z,2021-12-11T13:30:02.532466Z,91.604
/data/upload/1/475e329f-photo-1498704876083-966fa920ba7a.jpg,193,Colorful,"{""choices"": [""Gray"", ""Green""]}",Deep (more in focus),Centered,"{""choices"": [""Architectural"", ""Landscape""]}",1,118,2021-12-11T12:53:06.688308Z,2021-12-11T12:53:06.688332Z,58.346
/data/upload/1/a70b752d-photo-1498682267333-fb16cc878d8b.jpg,192,Colorful,"{""choices"": [""Brown"", ""Gray"", ""Green""]}",Deep (more in focus),Undefined,Other,1,147,2021-12-11T14:27:21.316985Z,2021-12-11T14:27:21.317046Z,114.527
/data/upload/1/723ab6ae-photo-1498084393753-b411b2d26b34.jpg,191,Colorful,"{""choices"": [""Black"", ""Red""]}",Deep (more in focus),Leading Lines,"{""choices"": [""Cityscape"", ""Night""]}",1,133,2021-12-11T13:57:36.213536Z,2021-12-11T13:57:36.213561Z,224.889
/data/upload/1/4da574b1-photo-1498071561859-34a91ea9408f.jpg,190,Colorful,Green,Shallow (less in focus),Centered,"{""choices"": [""Flora"", ""Wildlife""]}",1,131,2021-12-11T13:53:25.885129Z,2021-12-11T13:53:25.885176Z,24.301
/data/upload/1/e32ed697-photo-1497790590384-d78e59437ff6.jpg,189,Colorful,Green,Deep (more in focus),Rule of Thirds,Architectural,1,198,2021-12-11T18:07:19.047711Z,2021-12-11T18:07:19.047734Z,20.359
/data/upload/1/5832f20c-photo-1497724209930-80c341f51bb0.jpg,188,Colorful,Black,Deep (more in focus),Centered,Event,1,186,2021-12-11T17:43:16.368916Z,2021-12-11T17:43:16.368939Z,51.17
/data/upload/1/2fdcda76-photo-1497636577773-f1231844b336.jpg,187,Colorful,Black,Deep (more in focus),Centered,Food,1,161,2021-12-11T15:00:01.275272Z,2021-12-11T15:00:01.275296Z,20.932
/data/upload/1/044c86e0-photo-1497454464931-0a6c801ce075.jpg,186,Colorful,"{""choices"": [""Green"", ""Yellow""]}",Shallow (less in focus),Undefined,Flora,1,178,2021-12-11T17:33:52.762686Z,2021-12-11T17:33:52.762710Z,30.244
/data/upload/1/210f4acb-photo-1497363267777-dbbca9445f9f.jpg,185,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Undefined,Landscape,1,164,2021-12-11T16:37:03.903907Z,2021-12-11T16:37:03.903932Z,5722.616
/data/upload/1/9c0f612d-photo-1497094559924-3f7e3456b732.jpg,184,Colorful,Brown,Shallow (less in focus),Centered,Wildlife,1,103,2021-12-11T11:54:18.820419Z,2021-12-11T11:54:18.820481Z,50.182
/data/upload/1/2bda1e7a-photo-1496775125289-9a2041135759.jpg,183,Colorful,Blue,Shallow (less in focus),Undefined,"{""choices"": [""Cityscape"", ""Night""]}",1,102,2021-12-11T11:53:27.819321Z,2021-12-11T11:53:27.819360Z,49.357
/data/upload/1/4710a132-photo-1496473421035-f1f86920142e.jpg,182,Colorful,Green,Shallow (less in focus),Centered,Flora,1,124,2021-12-11T13:31:48.334572Z,2021-12-11T13:31:48.334635Z,34.421
/data/upload/1/8f852d9b-photo-1496300659238-11a99731aa49.jpg,181,Colorful,Blue,Shallow (less in focus),Centered,Flora,1,197,2021-12-11T18:06:57.890448Z,2021-12-11T18:06:57.890512Z,17.089
/data/upload/1/6602e8c6-photo-1495834391617-1604a251b595.jpg,180,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,185,2021-12-11T17:42:24.326040Z,2021-12-11T17:42:24.326065Z,29.939
/data/upload/1/9debf255-photo-1495267106269-4813f3107224.jpg,179,Colorful,Gray,Deep (more in focus),Undefined,Other,1,159,2021-12-11T14:58:45.870072Z,2021-12-11T14:58:45.870096Z,120.357
/data/upload/1/32b5ce1d-photo-1494830723321-d89753741ac4.jpg,178,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Undefined,Event,1,152,2021-12-11T14:33:19.904051Z,2021-12-11T14:33:19.904074Z,28.458
/data/upload/1/e9fae5d0-photo-1494626346188-c6377b0b414c.jpg,177,Colorful,Brown,Shallow (less in focus),Centered,Event,1,150,2021-12-11T14:32:23.154963Z,2021-12-11T14:32:23.155025Z,60.278
/data/upload/1/117ef08c-photo-1494591966691-171000e76291.jpg,176,Colorful,"{""choices"": [""Orange"", ""Red"", ""Yellow""]}",Shallow (less in focus),Undefined,Landscape,1,130,2021-12-11T13:53:00.676992Z,2021-12-11T13:53:00.677040Z,69.241
/data/upload/1/46a7b5b4-photo-1494537449588-7f07cede2556.jpg,175,Colorful,White,Deep (more in focus),Centered,Flora,1,184,2021-12-11T17:41:53.589450Z,2021-12-11T17:41:53.589469Z,235.615
/data/upload/1/fead5b56-photo-1494190788672-0d612b697415.jpg,174,Colorful,Red,Shallow (less in focus),Centered,Other,1,153,2021-12-11T14:34:01.094362Z,2021-12-11T14:34:01.094387Z,40.309
/data/upload/1/a6ac39f4-photo-1494176978327-ff847d29f08a.jpg,173,Colorful,Gray,Deep (more in focus),Diagonals and Triangles,Sports,1,172,2021-12-11T17:00:51.323767Z,2021-12-11T17:00:51.323791Z,39.627
/data/upload/1/22a6984c-photo-1493657530338-219b29045562.jpg,172,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,119,2021-12-11T12:53:34.895859Z,2021-12-11T12:53:34.895878Z,27.399
/data/upload/1/3a644dfa-photo-1493546547371-52efe2c2a13d.jpg,171,Colorful,Blue,Shallow (less in focus),Rule of Thirds,Landscape,1,192,2021-12-11T18:04:18.958782Z,2021-12-11T18:04:18.958807Z,380.967
/data/upload/1/f7e3a97d-photo-1493415540366-f1ab22296f82.jpg,170,Colorful,Yellow,Deep (more in focus),Patterns and Textures,Architectural,1,136,2021-12-11T14:15:55.475168Z,2021-12-11T14:15:55.475192Z,794.357
/data/upload/1/385a6928-photo-1493267115228-12b0ca8c730d.jpg,169,Colorful,"{""choices"": [""Blue"", ""Gray""]}",Deep (more in focus),Undefined,Landscape,1,112,2021-12-11T12:16:34.943668Z,2021-12-11T12:16:34.943692Z,51.607
/data/upload/1/66ee37c8-photo-1493124853165-ca3d9d10aa63.jpg,168,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Undefined,Landscape,1,179,2021-12-11T17:34:12.246416Z,2021-12-11T17:34:12.246439Z,18.546
/data/upload/1/901fb60a-photo-1492975088145-7b4246a3f100.jpg,167,Colorful,Gray,Deep (more in focus),Undefined,Landscape,1,160,2021-12-11T14:59:39.617038Z,2021-12-11T14:59:39.617061Z,37.973
/data/upload/1/834805f3-photo-1492714553417-7f6675884c8e.jpg,166,Colorful,"{""choices"": [""Green"", ""Orange""]}",Shallow (less in focus),Centered,"{""choices"": [""Flora"", ""Macro""]}",1,174,2021-12-11T17:03:06.153647Z,2021-12-11T17:03:06.153711Z,82.06
/data/upload/1/142b1af2-photo-1492424414272-b28240f22b4d.jpg,165,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Centered,Sports,1,140,2021-12-11T14:18:18.731103Z,2021-12-11T14:18:18.731126Z,36.204
/data/upload/1/d3aaea4c-photo-1492408901372-838fd0aaafd3.jpg,164,Colorful,Human Skin,Shallow (less in focus),Undefined,Food,1,123,2021-12-11T13:31:13.091131Z,2021-12-11T13:31:13.091175Z,69.768
/data/upload/1/45999ba6-photo-1491970338650-1b7cb7b2e327.jpg,163,Colorful,Green,Shallow (less in focus),"{""choices"": [""Centered"", ""Frame within Frame""]}",Other,1,158,2021-12-11T14:56:44.712843Z,2021-12-11T14:56:44.712870Z,445.868
/data/upload/1/478da7a4-photo-1489959160209-3670a877b03e.jpg,162,Colorful,Gray,Deep (more in focus),Symmetrical,Cityscape,1,196,2021-12-11T18:06:39.973955Z,2021-12-11T18:06:39.973981Z,56.342
/data/upload/1/968fbeee-photo-1489770074605-75e849de8b88.jpg,161,Colorful,Pink,Shallow (less in focus),Undefined,Other,1,190,2021-12-11T17:56:43.894294Z,2021-12-11T17:56:43.894341Z,29.976
/data/upload/1/b35b9b00-photo-1488164224365-0f06278c33ad.jpg,160,Colorful,Brown,Shallow (less in focus),Centered,Pet,1,116,2021-12-11T12:20:35.418669Z,2021-12-11T12:20:35.418691Z,28.263
/data/upload/1/21ae6d68-photo-1487897481737-64aa56ebb69c.jpg,159,Colorful,Gray,Deep (more in focus),Leading Lines,Street,1,107,2021-12-11T12:00:46.255071Z,2021-12-11T12:00:46.255092Z,224.004
/data/upload/1/178e581c-photo-1487818713126-51ff97ebe7d2.jpg,158,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Centered,Architectural,1,113,2021-12-11T12:18:03.833237Z,2021-12-11T12:18:03.833260Z,88.126
/data/upload/1/d9872321-photo-1487339498226-33f35a1d8a13.jpg,157,Colorful,"{""choices"": [""Black"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,128,2021-12-11T13:51:02.791860Z,2021-12-11T13:51:02.791899Z,50.642
/data/upload/1/5acae6b8-photo-1486229457763-920ec4895f25.jpg,156,Colorful,Blue,Shallow (less in focus),Rule of Thirds,Other,1,176,2021-12-11T17:08:16.321733Z,2021-12-11T17:08:16.321798Z,33.288
/data/upload/1/d2a45529-photo-1485679625963-fa827c871f5c.jpg,155,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Centered,Pet,1,166,2021-12-11T16:48:19.888339Z,2021-12-11T16:48:19.888387Z,629.817
/data/upload/1/6defbd78-photo-1485084647003-515365cb3023.jpg,154,Colorful,Blue,Shallow (less in focus),Undefined,Other,1,146,2021-12-11T14:25:19.765066Z,2021-12-11T14:25:19.765086Z,79.005
/data/upload/1/65b9778f-photo-1484646116989-c8b5f17ae6aa.jpg,153,Colorful,Gray,Shallow (less in focus),Undefined,Other,1,134,2021-12-11T14:00:32.168322Z,2021-12-11T14:00:32.168345Z,175.139
/data/upload/1/5cf8e717-photo-1483321492957-1516eadd0524.jpg,152,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Centered,"{""choices"": [""Landscape"", ""Portrait""]}",1,199,2021-12-11T18:07:49.522076Z,2021-12-11T18:07:49.522099Z,29.592
/data/upload/1/cd0325c0-photo-1482455382224-7a9db1355eea.jpg,151,Colorful,"{""choices"": [""Gray"", ""Other""]}",Deep (more in focus),Undefined,Architectural,1,170,2021-12-11T16:59:43.386028Z,2021-12-11T16:59:43.386053Z,546.37
/data/upload/1/17c2c3bb-photo-1478471709512-2f98482a29ff.jpg,150,Colorful,"{""choices"": [""Brown"", ""Orange"", ""Red"", ""Yellow""]}",Shallow (less in focus),Centered,Other,1,148,2021-12-11T14:28:00.076655Z,2021-12-11T14:28:00.076680Z,37.85
/data/upload/1/8743cbe5-photo-1478277402909-cb642aa83762.jpg,149,Colorful,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Undefined,Macro,1,141,2021-12-11T14:19:02.788969Z,2021-12-11T14:19:02.788992Z,43.313
/data/upload/1/29bd0df9-photo-1477414219671-acae4fc9f4e5.jpg,148,Colorful,"{""choices"": [""Blue"", ""Brown""]}",Deep (more in focus),Undefined,Other,1,129,2021-12-11T13:51:50.539135Z,2021-12-11T13:51:50.539200Z,46.879
/data/upload/1/c442f003-photo-1476667492828-ae6f43f62022.jpg,147,Colorful,"{""choices"": [""Gray"", ""Green"", ""White""]}",Deep (more in focus),"{""choices"": [""Centered"", ""Leading Lines""]}",Street,1,142,2021-12-11T14:20:22.289026Z,2021-12-11T14:20:22.289048Z,78.641
/data/upload/1/d9cfc50c-photo-1476222274760-4ef6a1cab9eb.jpg,146,Colorful,"{""choices"": [""Brown"", ""Red""]}",Shallow (less in focus),Diagonals and Triangles,Other,1,156,2021-12-11T14:44:00.263143Z,2021-12-11T14:44:00.263191Z,41.993
/data/upload/1/4b4ee70b-photo-1476191219956-2a38697d5c6d.jpg,145,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Undefined,Other,1,162,2021-12-11T15:00:39.218862Z,2021-12-11T15:00:39.218884Z,37.119
/data/upload/1/c9685cd7-photo-1476085135767-4e46d1adcda2.jpg,144,Colorful,Black,Deep (more in focus),"{""choices"": [""Centered"", ""Frame within Frame""]}",Architectural,1,180,2021-12-11T17:34:49.340741Z,2021-12-11T17:34:49.340760Z,36.187
/data/upload/1/6eee8af4-photo-1475843760449-885e61a1d926.jpg,143,Colorful,"{""choices"": [""Green"", ""Pink""]}",Shallow (less in focus),Undefined,Flora,1,183,2021-12-11T17:37:57.272189Z,2021-12-11T17:37:57.272212Z,45.39
/data/upload/1/ec5c369a-photo-1475701941568-9ad3e65769a7.jpg,142,Colorful,Green,Deep (more in focus),Undefined,Landscape,1,195,2021-12-11T18:05:42.930228Z,2021-12-11T18:05:42.930249Z,23.05
/data/upload/1/8379cc12-photo-1475367445670-a01362984343.jpg,141,Colorful,"{""choices"": [""Green"", ""Red"", ""White""]}",Shallow (less in focus),Undefined,Other,1,121,2021-12-11T13:28:29.989143Z,2021-12-11T13:28:29.989166Z,41.584
/data/upload/1/eac1a026-photo-1475021131409-1f2b8971d6a1.jpg,140,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Undefined,Cityscape,1,127,2021-12-11T13:50:11.287340Z,2021-12-11T13:50:11.287367Z,994.814
